Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,High_Cap_Price,prediction
IT_294886,2014-06-19,8,316,1,0,0.6,915,520.9679999999998
IT_294889,2014-06-19,18,23,10,2,0.0,8203,2170.5983947368422
IT_294916,2014-06-19,20,30,0,0,1.7,4585,1801.3582835566285
IT_294929,2014-06-19,21,330,10,2,1.2,9695,7014.67400400453
IT_294936,2014-06-19,21,443,1,0,5.9,8128,5880.802294643902
IT_294937,2014-06-19,21,310,0,0,1.9,8436,5842.5238660311725
IT_294945,2014-06-19,21,14,11,0,4.5,8166,5850.211924547383
IT_294987,2014-06-20,7,27,0,0,7.1,9841,5850.85661904762
IT_295007,2014-06-20,0,268,0,2,5.9,7633,2394.9287703850996
IT_295027,2014-06-20,0,286,0,0,0.2,12596,5869.179039440424
IT_295050,2014-06-20,1,57,0,0,1.1,10675,3445.7268492385883
IT_295051,2014-06-20,1,57,0,2,0.0,9874,3129.8087729293575
IT_295072,2014-06-20,17,11,0,3,362.9,2365,464.62397087378633
IT_295073,2014-06-20,18,23,10,2,3262.9,12101,3817.4155518162383
IT_295080,2014-06-20,20,55,0,2,0.3,4676,3316.4793470496893
IT_295095,2014-06-20,20,148,0,0,4.5,6557,2840.4486130332243
IT_295103,2014-06-20,20,137,0,0,0.2,7838,4581.580075691055
IT_295121,2014-06-20,21,296,0,0,0.0,7678,5484.894402944573
IT_295130,2014-06-20,21,14,11,0,5.0,8179,5898.9753550467085
IT_295134,2014-06-20,21,447,13,0,9.5,7747,4909.359973702303
IT_295207,2014-06-21,0,294,0,2,1.2,31702,7117.6038333333345
IT_295250,2014-06-21,17,11,0,3,31.3,2176,528.6628333333334
IT_295251,2014-06-21,18,23,16,2,2415.3,9331,3178.599112277475
IT_295257,2014-06-21,20,55,0,2,0.2,8640,4059.2295353535346
IT_295296,2014-06-21,21,310,0,0,3.0,7645,5566.339577561998
IT_295303,2014-06-21,21,14,11,0,5.8,7930,5697.088416087725
IT_295308,2014-06-21,21,446,10,0,30.3,9236,6519.144472222223
IT_295313,2014-06-21,21,274,10,0,2.0,10993,6865.692870004515
IT_295322,2014-06-21,21,338,0,0,1.8,7795,5573.868221706059
IT_295327,2014-06-21,21,65,0,0,14.8,7633,5368.176235281313
IT_295389,2014-06-22,0,320,0,1,4.0,8544,2419.4372447538185
IT_295393,2014-06-22,1,7,0,0,0.2,16980,5556.556411641601
IT_295395,2014-06-22,1,240,0,0,0.1,9680,5307.655388276156
IT_295396,2014-06-22,1,57,0,0,0.7,13731,4976.49325115966
IT_295423,2014-06-22,20,55,0,2,0.1,7142,3905.3931286653096
IT_295466,2014-06-22,21,310,0,0,2.0,8377,5750.402229534991
IT_295479,2014-06-22,21,446,10,0,27.2,9223,6504.5153055555575
IT_295482,2014-06-22,21,274,10,0,1.7,10213,7478.453432613693
IT_295483,2014-06-22,21,365,13,0,0.4,6969,5035.088251742238
IT_295536,2014-06-23,0,178,0,2,3.1,10177,2473.0576772453974
IT_295595,2014-06-23,17,11,0,3,39.7,2111,526.6556666666667
IT_295597,2014-06-23,18,23,10,2,0.0,8686,3941.990025689223
IT_295637,2014-06-23,21,296,0,0,5.4,8431,6000.646740658808
IT_295648,2014-06-23,21,353,0,0,0.5,9844,6923.199097605615
IT_295654,2014-06-23,21,446,10,0,24.7,9047,6451.5214715754
IT_295666,2014-06-23,21,345,14,0,20.6,7819,5644.885202769488
IT_295713,2014-06-24,0,268,0,2,5.9,7654,2377.304603718433
IT_295751,2014-06-24,1,57,0,0,0.7,10876,3764.073897137845
IT_295752,2014-06-24,1,57,0,2,0.0,7765,3100.0508362952837
IT_295768,2014-06-24,18,23,16,2,2763.9,10166,3697.5318968184715
IT_295783,2014-06-24,20,94,0,2,41.5,8619,1647.8118428710295
IT_295810,2014-06-24,21,310,0,0,0.0,8309,5882.033089635744
IT_295815,2014-06-24,21,353,0,0,1.0,8710,6427.44938807697
IT_295880,2014-06-25,0,294,0,2,4.8,13454,3281.486023163275
IT_295903,2014-06-25,20,137,0,0,0.2,11063,4687.593251907635
IT_295919,2014-06-25,21,14,11,0,8.9,8514,6441.346834935899
IT_295920,2014-06-25,21,446,10,0,24.3,9406,6795.839338702965
IT_295967,2014-06-26,0,294,0,2,2.3,8751,2510.444720813686
IT_295968,2014-06-26,0,282,0,2,1.3,12823,4661.399085470086
IT_295983,2014-06-26,1,240,0,0,0.1,8274,4121.3234267068
IT_295992,2014-06-26,4,190,0,0,1.2,14149,9959.212166666668
IT_296004,2014-06-26,18,23,14,2,0.0,14796,4468.036433893513
IT_296043,2014-06-26,21,310,0,0,1.8,8385,5818.068466399435
IT_296050,2014-06-26,21,353,0,0,0.5,9650,6845.949818700239
IT_296057,2014-06-26,21,446,10,0,27.0,9483,6788.116574291935
IT_296060,2014-06-26,21,274,10,0,3.3,9673,6944.996695327201
IT_296196,2014-06-27,21,310,0,0,1.8,7990,5843.230168544896
IT_296202,2014-06-27,21,134,10,0,8.8,9432,6911.144666184861
IT_296225,2014-06-27,21,65,0,0,17.7,8925,5370.356286157848
IT_296270,2014-06-28,0,294,0,2,5.7,15275,3279.7596322992367
IT_296275,2014-06-28,0,436,1,0,0.7,7919,2458.6675035308444
IT_296294,2014-06-28,17,11,0,3,193.2,2661,795.6288569519513
IT_296301,2014-06-28,20,55,0,2,0.1,7750,4442.585183126175
IT_296329,2014-06-28,21,310,0,0,2.4,7710,5619.573813703918
IT_296366,2014-06-29,0,0,0,0,1.4,10925,4760.983193607117
IT_296381,2014-06-29,0,178,0,2,2.7,8487,2570.6140815641925
IT_296392,2014-06-29,0,294,0,2,3.4,12101,3419.6691666048696
IT_296431,2014-06-29,18,23,10,2,0.0,8673,3921.560025689223
IT_296432,2014-06-29,18,23,12,2,0.0,16903,4176.059811688312
IT_296453,2014-06-29,20,137,0,0,0.2,16031,7489.524303730242
IT_296460,2014-06-29,3,430,0,2,111.1,7738,2845.380782161126
IT_296467,2014-06-29,21,443,1,0,4.6,8517,6241.729857042678
IT_296474,2014-06-29,21,353,0,0,0.5,9401,6762.400239084583
IT_296476,2014-06-29,21,14,11,0,10.2,8164,5874.406475925829
IT_296484,2014-06-29,21,274,10,0,3.4,9396,6845.51913617783
IT_296499,2014-06-29,21,65,0,0,22.0,8537,5022.8166875
IT_296538,2014-06-30,0,178,0,2,1.8,10383,2505.2937749592456
IT_296585,2014-06-30,8,316,1,0,0.0,967,559.8661666666666
IT_296590,2014-06-30,20,55,0,2,0.7,7407,3067.8314190777955
IT_296607,2014-06-30,20,137,0,0,0.6,10090,3582.339821659826
IT_296613,2014-06-30,20,116,0,0,0.2,7708,4617.325963664193
IT_296628,2014-06-30,21,353,0,0,0.3,9002,6312.042309056956
IT_296630,2014-06-30,21,14,11,0,10.1,8079,5847.86985380696
IT_296633,2014-06-30,21,355,0,2,3.0,8277,5717.2109253330855
IT_296638,2014-06-30,21,365,13,0,0.4,7668,5513.321725795944
IT_296647,2014-06-30,21,338,0,0,1.7,8116,5575.19484157016
IT_296649,2014-06-30,21,469,10,0,1.0,7690,5530.886539603421
IT_296651,2014-06-30,21,65,0,0,19.0,8726,5052.144558823531
IT_296654,2014-06-30,21,211,0,0,3.0,7882,2588.9057430555554
IT_296662,2014-06-30,22,230,0,1,50.7,11984,7091.8517738095225
IT_296729,2014-07-01,17,11,0,3,141.1,2419,652.0184396237864
IT_296731,2014-07-01,18,23,10,2,0.0,9178,4300.296619047618
IT_296735,2014-07-01,20,55,0,2,0.8,6729,2968.4454533087705
IT_296758,2014-07-01,21,310,0,0,2.1,8238,5656.358932862743
IT_296764,2014-07-01,21,14,11,0,6.7,8445,6192.487703877772
IT_296767,2014-07-01,21,355,0,2,3.6,8438,5931.080754918419
IT_296770,2014-07-01,21,365,13,0,0.6,7495,5606.001377479737
IT_296781,2014-07-01,21,65,0,0,17.5,7878,5495.3999574648005
IT_296807,2014-07-02,17,366,0,3,15.5,13964,4235.111914967142
IT_296809,2014-07-02,20,55,0,2,0.7,6925,2790.075626148345
IT_296820,2014-07-02,21,14,11,0,9.4,8355,5981.929249051802
IT_296827,2014-07-02,5,90,0,0,3.0,5604,2306.6900289165083
IT_296855,2014-07-03,0,282,0,2,5.9,16554,4501.058842186572
IT_296886,2014-07-03,17,366,0,3,15.5,11910,3980.2105277255123
IT_296889,2014-07-03,17,11,0,3,170.9,2581,671.084266342206
IT_296892,2014-07-03,18,23,12,2,0.0,18850,3842.2447878787875
IT_296919,2014-07-03,21,37,10,0,2.6,8160,5774.55685028469
IT_296927,2014-07-03,21,14,11,0,12.7,8434,6239.714203877774
IT_296932,2014-07-03,21,274,10,0,3.0,8861,5982.68823441244
IT_296944,2014-07-03,21,338,0,0,1.8,7915,5593.22634437076
IT_296949,2014-07-03,21,65,0,0,20.5,8522,4931.342513507326
IT_297031,2014-07-04,21,14,11,0,10.6,8264,5875.584407002105
IT_297034,2014-07-04,21,355,0,2,3.6,7952,5514.835262022192
IT_297036,2014-07-04,21,274,10,0,2.6,8795,6021.737826145055
IT_297046,2014-07-04,5,354,0,0,0.8,3705,1884.1580788723752
IT_297127,2014-07-05,18,23,10,2,0.0,13586,6078.244329327446
IT_297134,2014-07-05,20,55,0,2,0.4,6348,3183.865098343686
IT_297152,2014-07-05,20,137,0,0,0.4,12029,6286.838516508537
IT_297171,2014-07-05,21,296,0,0,0.0,8913,6066.13006302521
IT_297177,2014-07-05,21,14,11,0,10.5,10392,7829.516035447744
IT_297193,2014-07-05,21,300,0,0,2.4,8710,6353.559974660574
IT_297197,2014-07-05,21,65,0,0,14.4,7815,5365.059019260795
IT_297215,2014-07-06,0,3,0,0,0.9,8322,2254.149313184201
IT_297227,2014-07-06,0,268,0,2,7.3,13586,4285.887696039011
IT_297264,2014-07-06,1,240,0,0,0.1,9625,5253.340554942823
IT_297279,2014-07-06,17,366,0,3,15.7,11491,4415.535596192
IT_297282,2014-07-06,18,23,16,2,1887.4,10845,4308.879727272727
IT_297284,2014-07-06,18,23,12,2,0.0,20796,4575.7236212121215
IT_297311,2014-07-06,20,116,0,0,0.1,9416,4763.326155658427
IT_297361,2014-07-06,21,211,0,0,2.7,7281,4836.15522959473
IT_297403,2014-07-07,0,286,0,0,0.2,11614,4787.513066992401
IT_297439,2014-07-07,4,175,0,0,6.8,22014,15292.277595238096
IT_297449,2014-07-07,18,23,10,2,0.0,8845,3355.3809047619043
IT_297452,2014-07-07,20,93,1,0,0.6,9459,3820.420158949084
IT_297454,2014-07-07,20,55,0,2,0.6,7180,3247.3527784962407
IT_297477,2014-07-07,3,416,0,2,7.8,9461,3593.00770963316
IT_297488,2014-07-07,21,441,10,0,24.2,8326,5779.572189473285
IT_297489,2014-07-07,21,375,10,0,4.6,11499,6598.237952380952
IT_297492,2014-07-07,21,443,1,0,3.6,8305,5932.981538752565
IT_297493,2014-07-07,21,310,0,0,1.8,7991,5640.2095246014815
IT_297501,2014-07-07,21,14,11,0,10.8,8710,6510.896036782185
IT_297505,2014-07-07,21,446,10,0,21.7,9519,6632.680232173269
IT_297508,2014-07-07,21,274,10,0,2.5,9634,6915.895285664656
IT_297556,2014-07-08,0,268,0,2,1.1,10120,2371.554481102489
IT_297591,2014-07-08,1,57,0,0,0.7,13981,4815.089929897589
IT_297610,2014-07-08,18,23,12,2,0.0,20260,4602.6864545454555
IT_297614,2014-07-08,20,55,0,2,0.9,7682,3144.340998738809
IT_297629,2014-07-08,20,137,0,0,0.2,11394,5105.962345225308
IT_297640,2014-07-08,21,330,10,2,2.2,8891,6028.459251745254
IT_297643,2014-07-08,21,441,10,0,22.5,8352,5804.213100728696
IT_297645,2014-07-08,21,37,10,0,2.3,7538,5689.320586283421
IT_297646,2014-07-08,21,310,0,0,2.4,8320,5795.561081060962
IT_297661,2014-07-08,21,274,10,0,1.9,9906,7200.215534046628
IT_297678,2014-07-08,21,211,0,0,2.8,7670,3848.7832911036035
IT_297687,2014-07-09,0,47,0,2,0.0,10626,2915.0454552229103
IT_297690,2014-07-09,0,3,0,0,4.7,8721,2599.0753306553975
IT_297753,2014-07-09,21,449,10,0,2.2,9092,6489.674587412557
IT_297781,2014-07-10,0,275,13,0,0.5,9611,3499.5397156239546
IT_297795,2014-07-10,0,294,0,2,4.8,12340,3412.7941323840137
IT_297821,2014-07-10,17,366,0,3,16.3,12251,4442.465920102975
IT_297824,2014-07-10,17,11,0,3,55.3,2589,664.949285722051
IT_297825,2014-07-10,18,23,16,2,888.1,8704,2619.0723848480584
IT_297828,2014-07-10,18,23,12,2,0.0,18628,3732.544311688311
IT_297869,2014-07-10,21,310,0,0,1.7,7732,5600.664805332893
IT_297880,2014-07-10,21,446,10,0,24.1,10046,7327.847594434552
IT_297894,2014-07-10,21,338,10,0,2.0,8746,5802.753202133103
IT_297918,2014-07-11,0,3,0,0,2.3,8283,2675.6173941668803
IT_297924,2014-07-11,0,256,0,0,1.2,22936,4377.008500000001
IT_297929,2014-07-11,0,268,0,2,0.2,12488,3928.2770472027228
IT_297973,2014-07-11,17,366,0,3,12.7,12170,5229.404271360747
IT_297982,2014-07-11,20,55,0,2,0.5,6630,3058.2106243680482
IT_297993,2014-07-11,20,137,0,0,0.4,11045,4235.870739267719
IT_298010,2014-07-11,21,296,0,0,0.0,9001,6314.23956302521
IT_298014,2014-07-11,21,37,10,0,2.5,8504,6359.839327461755
IT_298015,2014-07-11,21,310,0,0,1.4,8407,5832.2746546980725
IT_298023,2014-07-11,21,14,11,0,9.7,8041,5847.067451846176
IT_298028,2014-07-11,21,274,10,0,2.8,9314,6891.154359800779
IT_298044,2014-07-11,21,211,0,0,3.4,8107,5277.6500674054205
IT_298059,2014-07-12,0,3,0,0,2.4,8119,2554.034307625794
IT_298064,2014-07-12,0,66,1,0,0.6,6741,2981.3699488505167
IT_298090,2014-07-12,0,294,0,2,1.1,15800,5162.766662257495
IT_298095,2014-07-12,0,450,0,0,1.1,26584,6862.4617222222205
IT_298106,2014-07-12,1,240,0,0,0.1,11699,5453.986290006768
IT_298171,2014-07-12,21,310,0,0,0.0,8615,6141.248240683231
IT_298182,2014-07-12,21,446,10,0,23.1,9262,6461.905126984127
IT_298199,2014-07-12,21,300,0,0,1.1,8999,6460.744363671663
IT_298254,2014-07-13,0,294,0,2,1.2,14935,4579.833277184236
IT_298321,2014-07-13,20,137,0,0,0.6,15250,7456.23924425643
IT_298342,2014-07-13,21,310,0,0,2.3,14412,8314.138500000001
IT_298348,2014-07-13,21,353,0,0,0.6,9190,6572.267357386994
IT_298366,2014-07-13,21,338,10,0,1.1,7586,5657.9381464097
IT_298368,2014-07-13,21,300,0,0,2.1,8632,5930.0367422805275
IT_298371,2014-07-13,21,65,0,0,7.0,8473,5478.614989117225
IT_298454,2014-07-14,18,23,12,2,0.0,17841,3680.336811688311
IT_298474,2014-07-14,20,137,0,0,0.2,14173,6794.11155103053
IT_298577,2014-07-15,1,456,0,0,0.1,22656,6658.20119785317
IT_298610,2014-07-15,20,137,0,0,0.7,16158,7123.531119487833
IT_298617,2014-07-15,3,63,0,2,1.5,12067,5208.163540448346
IT_298623,2014-07-15,21,330,10,2,1.6,9554,7040.499460363309
IT_298628,2014-07-15,21,37,0,0,2.7,7891,5687.311128204011
IT_298629,2014-07-15,21,310,0,0,0.0,8903,6121.9903194354665
IT_298640,2014-07-15,21,446,10,0,27.0,8820,6301.2380772956485
IT_298650,2014-07-15,21,356,14,0,6.9,8489,5990.089273908466
IT_298671,2014-07-16,0,3,0,0,3.4,9581,2470.2769173733955
IT_298725,2014-07-16,21,296,0,0,4.6,9610,7098.7751962053035
IT_298732,2014-07-16,21,14,11,0,10.4,8405,6098.015036510825
IT_298734,2014-07-16,21,446,10,0,0.0,9261,6588.562812169312
IT_298739,2014-07-16,21,449,10,0,1.8,9204,6521.253113901071
IT_298785,2014-07-17,0,450,0,0,0.3,16000,5382.052685849588
IT_298819,2014-07-17,18,23,16,2,671.6,9089,2887.166239788853
IT_298821,2014-07-17,18,23,12,2,0.0,18783,3754.564311688311
IT_298843,2014-07-17,20,148,0,0,2.3,7258,2750.8956380451395
IT_298880,2014-07-17,21,446,10,0,17.3,9185,6509.969868954729
IT_298883,2014-07-17,21,274,10,0,2.3,8736,6108.772368799768
IT_298887,2014-07-17,21,449,10,0,1.2,8821,6377.642923948453
IT_298894,2014-07-17,21,338,10,0,1.3,7828,5574.161431290845
IT_298899,2014-07-17,21,65,0,0,9.8,9195,5887.586561113114
IT_298929,2014-07-18,0,268,0,2,10.4,11527,3783.28641014785
IT_298941,2014-07-18,0,43,0,2,44.5,10212,3731.341837581413
IT_299009,2014-07-18,21,310,0,0,0.0,8674,6237.244682072829
IT_299036,2014-07-18,21,258,0,0,9.2,13314,7795.760833333333
IT_299046,2014-07-19,0,3,0,0,6.7,8319,2338.3569836323236
IT_299085,2014-07-19,1,57,0,0,0.7,12939,5474.6774933232155
IT_299099,2014-07-19,4,175,0,0,0.9,18795,10942.634666666663
IT_299110,2014-07-19,17,11,0,3,27.5,2340,538.8723042071198
IT_299111,2014-07-19,18,23,16,2,1940.2,8971,2929.434109752223
IT_299118,2014-07-19,20,55,0,2,0.3,9544,3064.2143700564284
IT_299153,2014-07-19,21,310,0,0,1.9,8807,6024.303055082783
IT_299158,2014-07-19,21,353,0,0,0.5,10157,7375.1941988521485
IT_299169,2014-07-19,21,274,10,0,2.7,9515,6872.672007034769
IT_299205,2014-07-20,0,3,0,0,2.3,9724,2648.8158448924187
IT_299246,2014-07-20,1,240,0,0,0.1,11430,5478.743293812036
IT_299247,2014-07-20,1,57,0,0,0.7,13794,4884.36325115966
IT_299270,2014-07-20,17,11,0,3,42.5,2466,631.2297729571197
IT_299304,2014-07-20,21,375,10,0,9.7,10720,7417.2295817961985
IT_299314,2014-07-20,21,353,0,0,0.7,9272,6610.397626120716
IT_299316,2014-07-20,21,14,11,0,10.8,8231,5811.379635876988
IT_299330,2014-07-20,21,345,14,0,13.3,8588,6219.399145632305
IT_299354,2014-07-21,0,0,0,0,0.3,8538,2894.292685520362
IT_299371,2014-07-21,0,275,13,0,0.2,7713,3962.046905327575
IT_299383,2014-07-21,0,286,0,0,0.2,13715,5845.7261008857695
IT_299399,2014-07-21,1,57,0,0,0.6,14325,6518.266463184221
IT_299417,2014-07-21,18,23,10,2,0.0,8142,2024.5282280701751
IT_299421,2014-07-21,20,55,0,2,0.3,5175,3493.731571428572
IT_299455,2014-07-21,21,37,0,0,1.4,8541,6366.0075651522375
IT_299457,2014-07-21,21,310,0,0,2.9,8586,6120.112525088297
IT_299473,2014-07-21,21,274,10,0,2.5,9960,7287.8994622531645
IT_299483,2014-07-21,21,345,14,0,18.3,7536,5504.437580054306
IT_299491,2014-07-21,21,65,0,0,9.6,8117,5595.506571936397
IT_299494,2014-07-21,21,211,0,0,3.0,7465,4267.077693347193
IT_299546,2014-07-22,1,57,0,0,0.6,13070,5522.858781481204
IT_299573,2014-07-22,18,23,12,2,0.0,12728,4790.765055816014
IT_299576,2014-07-22,20,55,0,2,0.1,6822,3869.6876881891194
IT_299589,2014-07-22,20,30,0,0,0.1,2849,2058.108329373585
IT_299593,2014-07-22,20,116,0,0,0.1,9745,5169.494946953177
IT_299606,2014-07-22,21,296,0,0,4.7,9790,7011.2009938468345
IT_299617,2014-07-22,21,14,11,0,4.6,8298,5942.617541032692
IT_299629,2014-07-22,21,449,10,0,0.6,9367,7017.433180750758
IT_299632,2014-07-22,21,231,15,0,0.6,9810,7016.430274314924
IT_299642,2014-07-22,21,65,0,0,4.5,9538,6786.692043026157
IT_299650,2014-07-23,0,0,0,0,0.7,5594,2895.4036209658602
IT_299664,2014-07-23,0,178,0,2,4.1,9579,2892.8835943277663
IT_299689,2014-07-23,17,366,0,3,16.5,13569,4199.035289053781
IT_299692,2014-07-23,20,55,0,2,0.9,8232,3078.120307872681
IT_299698,2014-07-23,20,137,0,0,0.7,16124,7241.871119487832
IT_299708,2014-07-23,21,296,0,0,0.0,9705,6974.206805696258
IT_299722,2014-07-23,21,300,0,0,1.8,8572,6264.105858421631
IT_299726,2014-07-23,21,453,10,0,2.0,9674,7042.335658825529
IT_299731,2014-07-24,0,0,0,0,0.1,7485,3675.4487305269886
IT_299769,2014-07-24,1,240,0,0,0.1,12395,5556.140063861742
IT_299780,2014-07-24,4,190,0,0,1.2,19528,11214.077833333335
IT_299792,2014-07-24,17,11,0,3,95.7,1573,495.3354444444444
IT_299793,2014-07-24,18,23,16,2,1805.3,9375,3157.2354882464674
IT_299796,2014-07-24,18,23,10,2,0.0,9058,3091.111523809524
IT_299797,2014-07-24,18,23,12,2,0.0,13326,4820.930133388464
IT_299840,2014-07-24,21,310,0,0,1.3,9213,6441.6750488682765
IT_299848,2014-07-24,21,14,11,0,5.4,9263,6581.879973153314
IT_299859,2014-07-24,21,449,10,0,1.1,9411,6882.388398217934
IT_299865,2014-07-24,21,345,14,0,16.0,7838,5585.808258548276
IT_299869,2014-07-24,21,300,0,0,1.5,8978,6280.586443194697
IT_299872,2014-07-24,21,65,0,0,7.3,8492,5286.290412194149
IT_299877,2014-07-24,22,230,0,1,42.1,15478,9436.55564285714
IT_299889,2014-07-25,0,3,0,0,3.3,9912,2545.171229843433
IT_299910,2014-07-25,0,294,0,2,2.4,24353,5496.075166666666
IT_299951,2014-07-25,20,55,0,2,0.4,7974,3607.0005023800873
IT_299991,2014-07-25,21,330,10,2,1.1,9654,6962.088208910735
IT_299993,2014-07-25,21,296,0,0,0.0,10071,7050.268894823314
IT_299995,2014-07-25,21,375,10,0,4.4,11107,6802.891283983011
IT_299997,2014-07-25,21,310,0,0,2.8,9179,6535.357216467345
IT_300004,2014-07-25,21,14,11,0,4.5,8695,6545.259378773526
IT_300011,2014-07-25,21,274,10,0,2.8,9560,6888.71143824537
IT_300018,2014-07-25,21,231,15,0,0.6,10514,7737.826801204136
IT_300022,2014-07-25,21,345,14,0,14.3,8056,5816.516055572738
IT_300048,2014-07-26,0,3,0,0,2.3,9279,2461.6511175185947
IT_300059,2014-07-26,0,268,0,2,0.5,9018,2833.809784006885
IT_300068,2014-07-26,0,294,0,2,3.6,28782,6063.903111111111
IT_300100,2014-07-26,17,366,0,3,3.3,14039,6538.17789540874
IT_300108,2014-07-26,18,23,12,2,0.0,13696,5840.923990892072
IT_300125,2014-07-26,20,137,0,0,0.2,19230,5704.580832252315
IT_300147,2014-07-26,21,443,1,0,2.3,10069,7219.506167995241
IT_300148,2014-07-26,21,310,0,0,0.0,8422,5733.002201374765
IT_300158,2014-07-26,21,446,10,0,28.1,9262,6528.553460317461
IT_300162,2014-07-26,21,274,10,0,2.8,9778,7034.090162552378
IT_300171,2014-07-26,21,345,14,0,14.4,8027,5872.026919607826
IT_300224,2014-07-27,0,294,0,2,4.5,31968,6000.781777777776
IT_300261,2014-07-27,18,23,16,2,1114.0,8558,2701.8373712821676
IT_300263,2014-07-27,18,23,12,2,0.0,16180,2194.235794642857
IT_300305,2014-07-27,21,310,0,0,4.6,9067,6430.649189377585
IT_300311,2014-07-27,21,353,0,0,0.5,9722,6923.406338928234
IT_300338,2014-07-27,21,65,0,0,14.2,8627,4977.570166666667
IT_300360,2014-07-28,0,256,0,0,0.6,151760923,4857.2558333333345
IT_300388,2014-07-28,1,240,0,0,0.1,13189,5562.047708926501
IT_300389,2014-07-28,1,57,0,0,0.6,14786,6488.41478638341
IT_300401,2014-07-28,4,175,0,0,0.9,19641,8882.225166666667
IT_300410,2014-07-28,18,23,16,2,504.7,8885,2817.237992919443
IT_300411,2014-07-28,18,23,10,2,0.0,9091,2927.7598571428575
IT_300426,2014-07-28,20,148,0,0,2.3,6628,3006.244225175198
IT_300430,2014-07-28,20,137,0,0,0.4,16793,6915.923329595863
IT_300458,2014-07-28,21,14,11,0,6.0,8009,6015.220835335666
IT_300466,2014-07-28,21,274,10,0,3.2,10119,7290.208086793404
IT_300473,2014-07-28,21,231,15,0,0.5,9585,6775.8214246330435
IT_300478,2014-07-28,21,338,10,0,1.2,8623,6096.801858521811
IT_300484,2014-07-28,21,65,0,0,17.1,8978,5536.813527246978
IT_300551,2014-07-29,17,366,0,3,9.4,14670,4004.964934279549
IT_300571,2014-07-29,20,137,0,0,0.3,18974,6805.204607893342
IT_300581,2014-07-29,21,330,10,2,2.2,9910,7290.648736828642
IT_300585,2014-07-29,21,310,0,0,1.7,8846,6003.118883684736
IT_300592,2014-07-29,21,14,11,0,4.8,8638,6324.917142958896
IT_300602,2014-07-29,21,365,0,0,0.4,7763,5563.3355990339105
IT_300617,2014-07-29,21,65,0,0,18.1,8494,5276.6467931465295
IT_300622,2014-07-29,21,453,0,0,1.3,9861,6891.7337910102515
IT_300690,2014-07-31,0,294,0,2,8.3,34480,5953.055666666666
IT_300705,2014-07-31,1,57,0,0,0.6,14476,6049.842968240106
IT_300716,2014-07-31,4,371,0,0,0.5,15205,9956.973999999998
IT_300731,2014-07-31,18,23,10,2,0.0,9037,3255.4620238095235
IT_300732,2014-07-31,18,23,12,2,0.0,16985,4176.059811688312
IT_300755,2014-07-31,20,137,0,0,0.4,15013,6946.6185220253
IT_300776,2014-07-31,21,310,0,0,0.0,9308,6815.590154740485
IT_300784,2014-07-31,21,14,11,0,4.2,8263,5923.815661911815
IT_300806,2014-07-31,21,65,0,0,9.7,8957,5499.804124226796
IT_300849,2014-08-01,0,294,0,2,4.7,33438,6035.906777777776
IT_300853,2014-08-01,0,450,0,0,0.7,22857,8296.830471414238
IT_300866,2014-08-01,1,57,0,0,0.6,13466,5481.701887266731
IT_300890,2014-08-01,18,23,10,2,0.0,9264,5449.493200442968
IT_300895,2014-08-01,20,55,0,2,0.9,7602,3042.713417716821
IT_300910,2014-08-01,20,137,0,0,0.2,18916,7089.295665585651
IT_300930,2014-08-01,21,310,0,0,3.5,9584,6720.5384025940675
IT_300942,2014-08-01,21,274,10,0,2.4,11221,7011.138367316344
IT_300948,2014-08-01,21,356,14,0,9.0,8791,5931.039826991655
IT_300968,2014-08-02,7,27,0,0,2.3,10243,6677.914928571428
IT_301016,2014-08-02,1,240,0,0,0.1,13362,6163.616894524204
IT_301018,2014-08-02,1,57,0,0,0.0,11594,6178.012707664046
IT_301044,2014-08-02,18,23,10,2,0.0,7131,1688.9821904761902
IT_301078,2014-08-02,21,296,0,0,0.0,9960,7084.78306698516
IT_301083,2014-08-02,21,310,0,0,2.1,9362,7035.345824690154
IT_301097,2014-08-02,21,274,10,0,2.7,10472,7478.272457478269
IT_301099,2014-08-02,21,365,0,0,0.2,8129,5725.687296137284
IT_301108,2014-08-02,21,338,10,0,1.3,8222,5692.086463696019
IT_301113,2014-08-02,21,65,0,0,6.7,8130,5603.416726698302
IT_301188,2014-08-03,17,366,0,3,3.3,12213,5948.44651019624
IT_301191,2014-08-03,17,11,0,3,35.1,3841,1676.2640799038763
IT_301193,2014-08-03,18,23,10,2,0.0,9985,3600.957585699919
IT_301198,2014-08-03,20,55,0,2,0.3,6937,3189.7570209650385
IT_301235,2014-08-03,21,310,0,0,4.0,8740,6114.114227466589
IT_301242,2014-08-03,21,14,11,0,9.1,7963,5736.903535301466
IT_301246,2014-08-03,21,446,10,0,31.5,9650,6837.506041449778
IT_301249,2014-08-03,21,274,10,0,3.0,10639,7403.165455733663
IT_301253,2014-08-03,21,449,10,0,2.3,9135,6638.081018212501
IT_301267,2014-08-03,21,65,0,0,7.9,8766,5302.3947297415
IT_301315,2014-08-04,1,57,0,1,0.5,13674,5091.451952470927
IT_301316,2014-08-04,1,57,0,0,0.0,10889,6164.326843983534
IT_301339,2014-08-04,20,55,0,2,0.6,6299,3182.3650184242315
IT_301351,2014-08-04,20,137,0,0,0.4,18458,6860.602036464771
IT_301362,2014-08-04,21,330,10,2,1.2,9726,6999.078170671197
IT_301364,2014-08-04,21,375,10,0,6.8,12053,6784.03
